screen_name,date,text
Badal,Fri Jan 27 07:07:15 +0000 2017,b'\xe0\xa8\xaa\xe0\xa9\xb0\xe0\xa8\x9c\xe0\xa8\xbe\xe0\xa8\xac\xe0\xa9\x80\xe0\xa8\x86\xe0\xa8\x82 \xe0\xa8\xa6\xe0\xa9\x80 \xe0\xa8\x87\xe0\xa8\x95\xe0\xa9\x8b \xe0\xa8\xaa\xe0\xa9\x81\xe0\xa8\x95\xe0\xa8\xbe\xe0\xa8\xb0 \xe0\xa8\x85\xe0\xa8\x95\xe0\xa8\xbe\xe0\xa8\xb2\xe0\xa9\x80 \xe0\xa8\xad\xe0\xa8\xbe\xe0\xa8\x9c\xe0\xa8\xaa\xe0\xa8\xbe \xe0\xa8\xb8\xe0\xa8\xb0\xe0\xa8\x95\xe0\xa8\xbe\xe0\xa8\xb0 \xe0\xa8\x87\xe0\xa8\xb8 \xe0\xa8\xb5\xe0\xa8\xbe\xe0\xa8\xb0 missionfateh2017 AT_USER AT_USER AT_USER URL 
Amarinder,Fri Jan 27 07:04:09 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:02:59 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:00:35 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:58:57 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER welcomewelcome withdueindianlove Hello' 
Amarinder,Fri Jan 27 06:57:27 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:57:07 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:57:05 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:50:07 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:48:56 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:44:23 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:44:01 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 06:41:20 +0000 2017,b'AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER URL 
Amarinder,Fri Jan 27 05:33:42 +0000 2017,b'rt AT_USER today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER ht\xe2\x80\xa6' 
Kejriwal,Fri Jan 27 04:41:20 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Fri Jan 27 04:34:42 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER v good' 
Kejriwal,Fri Jan 27 03:00:47 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER for drug &amp; daru punjabi stand for hrs.' 
Kejriwal,Thu Jan 26 23:06:13 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 19:27:25 +0000 2017,b'rt AT_USER today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER ht\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 19:04:16 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER @ \xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\x87\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb8\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 19:04:02 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 18:52:11 +0000 2017,b'AT_USER Your liquor shop runs? bottal AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 18:41:44 +0000 2017,b'rt AT_USER today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER ht\xe2\x80\xa6' 
Amarinder,Thu Jan 26 18:22:29 +0000 2017,b'rt AT_USER today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER ht\xe2\x80\xa6' 
Amarinder,Thu Jan 26 18:22:25 +0000 2017,b'rt AT_USER today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER ht\xe2\x80\xa6' 
Amarinder,Thu Jan 26 18:13:58 +0000 2017,b'rt AT_USER today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER ht\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 18:12:22 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Thu Jan 26 18:08:37 +0000 2017,b'rt AT_USER today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER ht\xe2\x80\xa6' 
Amarinder,Thu Jan 26 17:57:27 +0000 2017,b'today huge crowd joining congress in presence of manpreet singh badal and raninder singh AT_USER AT_USER URL 
Kejriwal,Thu Jan 26 17:43:56 +0000 2017,"b""""AT_USER AT_USER has brought in outsiders to destroy state's punjabiyat: AT_USER AT_USER URL "
Amarinder,Thu Jan 26 17:43:56 +0000 2017,"b""""AT_USER AT_USER has brought in outsiders to destroy state's punjabiyat: AT_USER AT_USER URL "
Amarinder,Thu Jan 26 17:10:19 +0000 2017,b'rt AT_USER We do not do our work speaks AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 17:03:29 +0000 2017,b'rt AT_USER former rti commissioner joins AT_USER in AT_USER presence in patiala AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 16:43:00 +0000 2017,"b""""AT_USER can't agree more AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER "
Kejriwal,Thu Jan 26 16:31:11 +0000 2017,b'rt AT_USER we have all seen assets of elected representatives grow exponentially after coming to power.\n\nthis is new..\n\nhonestpoli\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 15:07:16 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Thu Jan 26 14:31:09 +0000 2017,b'rt AT_USER AT_USER \xe0\xa4\x95\xe0\xa4\xb2 \xe0\xa4\x96\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa5\x80\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\x82\xe0\xa4\xb9 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xb0\xe0\xa5\x88\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa5\x8b\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\xe0\xa5\xa4 AT_USER https:\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 14:09:59 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER inqlab jindabd' 
Amarinder,Thu Jan 26 12:02:48 +0000 2017,b'rt AT_USER bjp ludhiana leader iqbaljit s ladhowal joins AT_USER in AT_USER presence AT_USER AT_USER AT_USER 
Badal,Thu Jan 26 11:52:28 +0000 2017,b'10 \xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8b \xe0\xa4\x9a\xe0\xa5\x80\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87 - \xe0\xa4\x85\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa5\x80\xe0\xa4\x9c\xe0\xa5\x87\xe0\xa4\xaa\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xa0\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xa8\xe0\xa5\xa4\n\xe0\xa4\x9c\xe0\xa4\xac \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xa5\xe0\xa5\x80 \xe0\xa4\xa4\xe0\xa4\xac \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x80 ? AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 11:41:01 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER how much seats aap will win in goa ?' 
Amarinder,Thu Jan 26 11:17:31 +0000 2017,b'rt AT_USER bjp ludhiana leader iqbaljit s ladhowal joins AT_USER in AT_USER presence AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 10:57:22 +0000 2017,b'rt AT_USER AT_USER welcomes into AT_USER former rti commissioner ravinder singh nagi in patiala AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 10:52:46 +0000 2017,b'rt AT_USER bjp ludhiana leader iqbaljit s ladhowal joins AT_USER in AT_USER presence AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 10:29:18 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\xa4 \xe0\xa4\x97\xe0\xa4\xaf\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb9\xe0\xa4\xae!!' 
Kejriwal,Thu Jan 26 09:33:26 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER @ \xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\x87\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x96\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa5\xa4' 
Amarinder,Thu Jan 26 09:32:21 +0000 2017,b'rt AT_USER AT_USER welcomes into AT_USER former rti commissioner ravinder singh nagi in patiala AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 09:32:15 +0000 2017,b'rt AT_USER AT_USER welcomes into AT_USER former rti commissioner ravinder singh nagi in patiala AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 09:31:58 +0000 2017,b'rt AT_USER AT_USER welcomes into AT_USER former rti commissioner ravinder singh nagi in patiala AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 09:31:20 +0000 2017,b'rt AT_USER AT_USER welcomes into AT_USER former rti commissioner ravinder singh nagi in patiala AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 09:31:10 +0000 2017,b'rt AT_USER AT_USER welcomes into AT_USER former rti commissioner ravinder singh nagi in patiala AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 09:27:49 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER You gimmick' 
Kejriwal,Thu Jan 26 09:00:09 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Thu Jan 26 08:52:13 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa5\x81 cm' 
Kejriwal,Thu Jan 26 08:43:19 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\x8f \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\x9c\xe2\x80\xa6 URL 
Kejriwal,Thu Jan 26 08:40:29 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x9a\xe0\xa4\xb2 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x97 \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x82 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9f\xe0\xa5\x80\xe0\xa4\x8f' 
Amarinder,Thu Jan 26 08:33:46 +0000 2017,b'rt AT_USER former rti commissioner joins AT_USER in AT_USER presence in patiala AT_USER AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 08:33:38 +0000 2017,b'rt AT_USER AT_USER welcomes into AT_USER former rti commissioner ravinder singh nagi in patiala AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 08:02:23 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Badal,Thu Jan 26 07:50:10 +0000 2017,b'persian pak punjab occupied baluchistan 70 years ago AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Thu Jan 26 07:49:36 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER wow' 
Amarinder,Thu Jan 26 07:24:15 +0000 2017,b'rt AT_USER former rti commissioner joins AT_USER in AT_USER presence in patiala AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 07:08:17 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Thu Jan 26 07:07:08 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Thu Jan 26 06:33:43 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Thu Jan 26 05:48:02 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER @ AT_USER AT_USER AT_USER so please win all 69 seats in malwa region' 
Kejriwal,Thu Jan 26 05:31:19 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Amarinder,Thu Jan 26 05:31:19 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Amarinder,Thu Jan 26 05:23:41 +0000 2017,b'rt AT_USER We do not do our work speaks AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 05:07:35 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Amarinder,Thu Jan 26 05:07:35 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 05:05:43 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Amarinder,Thu Jan 26 05:05:43 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 05:05:32 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Amarinder,Thu Jan 26 05:05:32 +0000 2017,b'rt AT_USER out in the open - AT_USER unites with AT_USER to campaign against aap punjab.\n\nakali dal &amp; congress run\xe2\x80\xa6' 
Kejriwal,Thu Jan 26 04:36:35 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER bhai hum ek ki roots ukad kar vapas jayange' 
Amarinder,Thu Jan 26 04:15:14 +0000 2017,b'rt AT_USER We do not do our work speaks AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Thu Jan 26 04:12:52 +0000 2017,b'rt AT_USER former rti commissioner joins AT_USER in AT_USER presence in patiala AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 04:12:29 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER very good sir very nice manifesto' 
Amarinder,Thu Jan 26 04:12:22 +0000 2017,b'rt AT_USER former rti commissioner joins AT_USER in AT_USER presence in patiala AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 04:09:30 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER v good' 
Kejriwal,Thu Jan 26 04:06:02 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER People are upset by reading thy tweets' 
Kejriwal,Thu Jan 26 04:00:02 +0000 2017,b'punjab elections 2017: aap launches manifesto for govt employees | AT_USER | AT_USER || AT_USER URL 
Amarinder,Thu Jan 26 03:48:29 +0000 2017,b'rt AT_USER We do not do our work speaks AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Thu Jan 26 03:26:26 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER salute!!' 
Amarinder,Thu Jan 26 02:55:41 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER same to u' 
Amarinder,Thu Jan 26 02:25:17 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Thu Jan 26 01:20:28 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Wed Jan 25 21:44:10 +0000 2017,b'We do not do our work speaks AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Wed Jan 25 20:06:37 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Wed Jan 25 19:22:43 +0000 2017,b'AT_USER AT_USER AT_USER do u know who are you? backstabber AT_USER 
Amarinder,Wed Jan 25 19:21:35 +0000 2017,b'rt AT_USER \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x9f \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xa8 \xe0\xa4\x85\xe0\xa4\xae\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\x82\xe0\xa4\xb9 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xbe- \xe0\xa4\xb8\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x86\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x9a \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87 AT_USER AT_USER htt\xe2\x80\xa6' 
Kejriwal,Wed Jan 25 19:13:01 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER amazing' 
Amarinder,Wed Jan 25 19:01:52 +0000 2017,b'rt AT_USER personal attack on AT_USER this is what AT_USER said when asked how AT_USER flagged off a nr\xe2\x80\xa6' 
Kejriwal,Wed Jan 25 18:50:01 +0000 2017,b'AT_USER is like a handpump-- 4 feet above ground and 120 feet below: sidhu | AT_USER || AT_USER URL 
Kejriwal,Wed Jan 25 17:47:57 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Wed Jan 25 17:10:17 +0000 2017,b'AT_USER AT_USER AT_USER government broke the law by using tanks against own citizens and sitting on problem for years' 
